ID,LEVEL_ID,ELEVATION,DOOR_FORM,DOOR_STYLE,WIDTH,HEIGHT,TAPERING,AREA,PERIMETER
"110578","100001","0","1","12","1800","2700","0","5.08925","9.16981"
"110799","100001","0","1","12","2400","2700","0","6.48","10.2"
"111469","100001","0","1","1","2400","2700","0","6.48","10.2"
"112809","100001","0","1","1","2400","6000","0","14.4","16.8"
"112948","100001","0","1","13","1000","2100","0","2.1","6.2"
"113001","100001","0","1","13","1000","2100","0","2.1","6.2"
"113126","100001","0","1","13","1000","2100","0","2.1","6.2"
"113173","100001","0","1","13","1200","2100","0","2.52","6.6"
"113253","100001","0","1","13","1200","2100","0","2.52","6.6"
"114836","100001","0","1","3","900","2100","0","1.89","6"
"114959","100001","0","1","3","900","2100","0","1.89","6"
"115911","100001","0","1","3","900","2100","0","1.89","6"
"115912","100001","0","1","3","900","2100","0","1.89","6"
"116855","100001","0","1","1","1200","3300","0","3.96","9"
"116996","100001","0","1","3","900","2100","0","1.89","6"
"117772","100001","0","1","12","1800","2700","0","4.86","9"
"118386","100001","0","1","12","1800","2700","0","4.86","9"
"118387","100001","0","1","3","900","2100","0","1.89","6"
"120521","100001","0","1","3","900","2100","0","1.89","6"
"120585","100001","0","1","3","900","2100","0","1.89","6"
"120672","100001","0","1","3","900","2100","0","1.89","6"
"123217","123115","0","1","3","900","2100","0","1.89","6"
"123218","123115","0","1","3","900","2100","0","1.89","6"
"123221","123115","0","1","1","1200","2800","0","3.36","8"
"123225","123115","0","1","3","900","2100","0","1.89","6"
"123226","123115","0","1","3","900","2100","0","1.89","6"
"128339","123115","0","1","3","900","2100","0","1.89","6"
"128427","123115","0","1","3","900","2100","0","1.89","6"
"128544","123115","0","1","3","900","2100","0","1.89","6"
"128860","123115","0","1","3","900","2100","0","1.89","6"
"128957","123115","0","1","3","900","2100","0","1.89","6"
"129346","123115","0","1","3","900","2100","0","1.89","6"
"129347","123115","0","1","3","900","2100","0","1.89","6"
"135772","135675","0","1","13","1000","2100","0","2.1","6.2"
"135773","135675","0","1","13","1000","2100","0","2.1","6.2"
"135774","135675","0","1","13","1000","2100","0","2.1","6.2"
"135775","135675","0","1","13","1200","2100","0","2.52","6.6"
"135776","135675","0","1","13","1200","2100","0","2.52","6.6"
"135777","135675","0","1","3","900","2100","0","1.89","6"
"135778","135675","0","1","3","900","2100","0","1.89","6"
"139355","135675","0","1","3","900","2100","0","1.89","6"
"139504","135675","0","1","3","900","2100","0","1.89","6"
"139666","135675","50","1","3","800","2050","0","1.64","5.7"
"139884","135675","50","1","3","800","2050","0","1.64","5.7"
"140073","135675","50","1","3","800","2050","0","1.64","5.7"
"141014","135675","0","1","3","900","2100","0","1.89","6"
"141015","135675","0","1","3","900","2100","0","1.89","6"
"141016","135675","50","1","3","800","2050","0","1.64","5.7"
"141017","135675","50","1","3","800","2050","0","1.64","5.7"
"141523","135675","50","1","3","800","2050","0","1.64","5.7"
"141778","135675","0","1","3","900","2100","0","1.89","6"
"141779","135675","0","1","3","800","2100","0","1.68","5.8"
"142208","135675","0","1","3","900","2100","0","1.89","6"
"142407","135675","50","1","3","800","2050","0","1.64","5.7"
"142467","135675","50","1","3","800","2050","0","1.64","5.7"
"142709","135675","50","1","3","800","2050","0","1.64","5.7"
"142973","135675","0","1","3","900","2100","0","1.89","6"
"143184","135675","0","1","3","900","2100","0","1.89","6"
"143271","135675","0","1","3","900","2100","0","1.89","6"
"143332","135675","0","1","3","900","2100","0","1.89","6"
"144053","135675","0","1","3","900","2100","0","1.89","6"
"144054","135675","0","1","3","900","2100","0","1.89","6"
"144055","135675","50","1","3","800","2050","0","1.64","5.7"
"144056","135675","50","1","3","800","2050","0","1.64","5.7"
"144306","135675","0","1","3","900","2100","0","1.89","6"
"144419","135675","0","1","3","900","2100","0","1.89","6"
"144420","135675","0","1","3","900","2100","0","1.89","6"
"144699","135675","0","1","1","3000","3000","0","9","12"
"145117","135675","100","1","1","400","2000","0","0.8","4.8"
"146601","135675","50","1","3","800","2050","0","1.64","5.7"
"146602","135675","50","1","3","800","2050","0","1.64","5.7"
"146603","135675","0","1","3","900","2100","0","1.89","6"
"146604","135675","0","1","3","900","2100","0","1.89","6"
"146935","135675","50","1","3","800","2050","0","1.64","5.7"
"147309","135675","50","1","3","800","2050","0","1.64","5.7"
"147310","135675","50","1","3","800","2050","0","1.64","5.7"
"147312","135675","0","1","3","900","2100","0","1.89","6"
"148250","135675","0","1","3","900","2100","0","1.89","6"
"148251","135675","0","1","3","900","2100","0","1.89","6"
"148622","135675","0","1","3","900","2100","0","1.89","6"
"148623","135675","0","1","3","900","2100","0","1.89","6"
"148624","135675","50","1","3","800","2050","0","1.64","5.7"
"148625","135675","50","1","3","800","2050","0","1.64","5.7"
"149096","135675","0","1","3","900","2100","0","1.89","6"
"149097","135675","0","1","3","900","2100","0","1.89","6"
"149098","135675","50","1","3","800","2050","0","1.64","5.7"
"149099","135675","50","1","3","800","2050","0","1.64","5.7"
"153278","135675","50","1","3","800","2050","0","1.64","5.7"
"161961","161782","0","1","13","1000","2100","0","2.1","6.2"
"161962","161782","0","1","13","1000","2100","0","2.1","6.2"
"161963","161782","0","1","13","1000","2100","0","2.1","6.2"
"161964","161782","0","1","13","1200","2100","0","2.52","6.6"
"161965","161782","0","1","13","1200","2100","0","2.52","6.6"
"161966","161782","0","1","3","900","2100","0","1.89","6"
"161967","161782","0","1","3","900","2100","0","1.89","6"
"161981","161782","0","1","3","900","2100","0","1.89","6"
"161982","161782","0","1","3","900","2100","0","1.89","6"
"161983","161782","50","1","3","800","2050","0","1.64","5.7"
"161984","161782","50","1","3","800","2050","0","1.64","5.7"
"161985","161782","50","1","3","800","2050","0","1.64","5.7"
"161986","161782","0","1","3","900","2100","0","1.89","6"
"161987","161782","0","1","3","900","2100","0","1.89","6"
"161988","161782","50","1","3","800","2050","0","1.64","5.7"
"161989","161782","50","1","3","800","2050","0","1.64","5.7"
"161990","161782","50","1","3","800","2050","0","1.64","5.7"
"161991","161782","0","1","3","900","2100","0","1.89","6"
"161992","161782","0","1","3","800","2100","0","1.68","5.8"
"161993","161782","0","1","3","900","2100","0","1.89","6"
"161994","161782","50","1","3","800","2050","0","1.64","5.7"
"161995","161782","50","1","3","800","2050","0","1.64","5.7"
"161996","161782","50","1","3","800","2050","0","1.64","5.7"
"161997","161782","0","1","3","900","2100","0","1.89","6"
"161998","161782","0","1","3","900","2100","0","1.89","6"
"161999","161782","0","1","3","900","2100","0","1.89","6"
"162000","161782","0","1","3","900","2100","0","1.89","6"
"162001","161782","0","1","3","900","2100","0","1.89","6"
"162002","161782","0","1","3","900","2100","0","1.89","6"
"162003","161782","50","1","3","800","2050","0","1.64","5.7"
"162004","161782","50","1","3","800","2050","0","1.64","5.7"
"162005","161782","0","1","3","900","2100","0","1.89","6"
"162006","161782","0","1","3","900","2100","0","1.89","6"
"162007","161782","0","1","3","900","2100","0","1.89","6"
"162008","161782","0","1","1","3000","3000","0","9","12"
"162009","161782","100","1","1","400","2000","0","0.8","4.8"
"162010","161782","50","1","3","800","2050","0","1.64","5.7"
"162011","161782","50","1","3","800","2050","0","1.64","5.7"
"162012","161782","0","1","3","900","2100","0","1.89","6"
"162013","161782","0","1","3","900","2100","0","1.89","6"
"162014","161782","50","1","3","800","2050","0","1.64","5.7"
"162015","161782","50","1","3","800","2050","0","1.64","5.7"
"162016","161782","50","1","3","800","2050","0","1.64","5.7"
"162017","161782","0","1","3","900","2100","0","1.89","6"
"162018","161782","0","1","3","900","2100","0","1.89","6"
"162019","161782","0","1","3","900","2100","0","1.89","6"
"162020","161782","0","1","3","900","2100","0","1.89","6"
"162021","161782","0","1","3","900","2100","0","1.89","6"
"162022","161782","50","1","3","800","2050","0","1.64","5.7"
"162023","161782","50","1","3","800","2050","0","1.64","5.7"
"162024","161782","0","1","3","900","2100","0","1.89","6"
"162025","161782","0","1","3","900","2100","0","1.89","6"
"162026","161782","50","1","3","800","2050","0","1.64","5.7"
"162027","161782","50","1","3","800","2050","0","1.64","5.7"
"162028","161782","50","1","3","800","2050","0","1.64","5.7"
"162403","162068","0","1","13","1000","2100","0","2.1","6.2"
"162404","162068","0","1","13","1000","2100","0","2.1","6.2"
"162405","162068","0","1","13","1000","2100","0","2.1","6.2"
"162406","162068","0","1","13","1200","2100","0","2.52","6.6"
"162407","162068","0","1","13","1200","2100","0","2.52","6.6"
"162408","162068","0","1","3","900","2100","0","1.89","6"
"162409","162068","0","1","3","900","2100","0","1.89","6"
"162423","162068","0","1","3","900","2100","0","1.89","6"
"162424","162068","0","1","3","900","2100","0","1.89","6"
"162425","162068","50","1","3","800","2050","0","1.64","5.7"
"162426","162068","50","1","3","800","2050","0","1.64","5.7"
"162427","162068","50","1","3","800","2050","0","1.64","5.7"
"162428","162068","0","1","3","900","2100","0","1.89","6"
"162429","162068","0","1","3","900","2100","0","1.89","6"
"162430","162068","50","1","3","800","2050","0","1.64","5.7"
"162431","162068","50","1","3","800","2050","0","1.64","5.7"
"162432","162068","50","1","3","800","2050","0","1.64","5.7"
"162433","162068","0","1","3","900","2100","0","1.89","6"
"162434","162068","0","1","3","800","2100","0","1.68","5.8"
"162435","162068","0","1","3","900","2100","0","1.89","6"
"162436","162068","50","1","3","800","2050","0","1.64","5.7"
"162437","162068","50","1","3","800","2050","0","1.64","5.7"
"162438","162068","50","1","3","800","2050","0","1.64","5.7"
"162439","162068","0","1","3","900","2100","0","1.89","6"
"162440","162068","0","1","3","900","2100","0","1.89","6"
"162441","162068","0","1","3","900","2100","0","1.89","6"
"162442","162068","0","1","3","900","2100","0","1.89","6"
"162443","162068","0","1","3","900","2100","0","1.89","6"
"162444","162068","0","1","3","900","2100","0","1.89","6"
"162445","162068","50","1","3","800","2050","0","1.64","5.7"
"162446","162068","50","1","3","800","2050","0","1.64","5.7"
"162447","162068","0","1","3","900","2100","0","1.89","6"
"162448","162068","0","1","3","900","2100","0","1.89","6"
"162449","162068","0","1","3","900","2100","0","1.89","6"
"162450","162068","0","1","1","3000","3000","0","9","12"
"162451","162068","100","1","1","400","2000","0","0.8","4.8"
"162452","162068","50","1","3","800","2050","0","1.64","5.7"
"162453","162068","50","1","3","800","2050","0","1.64","5.7"
"162454","162068","0","1","3","900","2100","0","1.89","6"
"162455","162068","0","1","3","900","2100","0","1.89","6"
"162456","162068","50","1","3","800","2050","0","1.64","5.7"
"162457","162068","50","1","3","800","2050","0","1.64","5.7"
"162458","162068","50","1","3","800","2050","0","1.64","5.7"
"162459","162068","0","1","3","900","2100","0","1.89","6"
"162460","162068","0","1","3","900","2100","0","1.89","6"
"162461","162068","0","1","3","900","2100","0","1.89","6"
"162462","162068","0","1","3","900","2100","0","1.89","6"
"162463","162068","0","1","3","900","2100","0","1.89","6"
"162464","162068","50","1","3","800","2050","0","1.64","5.7"
"162465","162068","50","1","3","800","2050","0","1.64","5.7"
"162466","162068","0","1","3","900","2100","0","1.89","6"
"162467","162068","0","1","3","900","2100","0","1.89","6"
"162468","162068","50","1","3","800","2050","0","1.64","5.7"
"162469","162068","50","1","3","800","2050","0","1.64","5.7"
"162470","162068","50","1","3","800","2050","0","1.64","5.7"
"162494","162069","0","1","13","1000","2100","0","2.1","6.2"
"162495","162069","0","1","13","1000","2100","0","2.1","6.2"
"162496","162069","0","1","13","1000","2100","0","2.1","6.2"
"162497","162069","0","1","13","1200","2100","0","2.52","6.6"
"162498","162069","0","1","13","1200","2100","0","2.52","6.6"
"162499","162069","0","1","3","900","2100","0","1.89","6"
"162500","162069","0","1","3","900","2100","0","1.89","6"
"162514","162069","0","1","3","900","2100","0","1.89","6"
"162515","162069","0","1","3","900","2100","0","1.89","6"
"162516","162069","50","1","3","800","2050","0","1.64","5.7"
"162517","162069","50","1","3","800","2050","0","1.64","5.7"
"162518","162069","50","1","3","800","2050","0","1.64","5.7"
"162519","162069","0","1","3","900","2100","0","1.89","6"
"162520","162069","0","1","3","900","2100","0","1.89","6"
"162521","162069","50","1","3","800","2050","0","1.64","5.7"
"162522","162069","50","1","3","800","2050","0","1.64","5.7"
"162523","162069","50","1","3","800","2050","0","1.64","5.7"
"162524","162069","0","1","3","900","2100","0","1.89","6"
"162525","162069","0","1","3","800","2100","0","1.68","5.8"
"162526","162069","0","1","3","900","2100","0","1.89","6"
"162527","162069","50","1","3","800","2050","0","1.64","5.7"
"162528","162069","50","1","3","800","2050","0","1.64","5.7"
"162529","162069","50","1","3","800","2050","0","1.64","5.7"
"162530","162069","0","1","3","900","2100","0","1.89","6"
"162531","162069","0","1","3","900","2100","0","1.89","6"
"162532","162069","0","1","3","900","2100","0","1.89","6"
"162533","162069","0","1","3","900","2100","0","1.89","6"
"162534","162069","0","1","3","900","2100","0","1.89","6"
"162535","162069","0","1","3","900","2100","0","1.89","6"
"162536","162069","50","1","3","800","2050","0","1.64","5.7"
"162537","162069","50","1","3","800","2050","0","1.64","5.7"
"162538","162069","0","1","3","900","2100","0","1.89","6"
"162539","162069","0","1","3","900","2100","0","1.89","6"
"162540","162069","0","1","3","900","2100","0","1.89","6"
"162541","162069","0","1","1","3000","3000","0","9","12"
"162542","162069","100","1","1","400","2000","0","0.8","4.8"
"162543","162069","50","1","3","800","2050","0","1.64","5.7"
"162544","162069","50","1","3","800","2050","0","1.64","5.7"
"162545","162069","0","1","3","900","2100","0","1.89","6"
"162546","162069","0","1","3","900","2100","0","1.89","6"
"162547","162069","50","1","3","800","2050","0","1.64","5.7"
"162548","162069","50","1","3","800","2050","0","1.64","5.7"
"162549","162069","50","1","3","800","2050","0","1.64","5.7"
"162550","162069","0","1","3","900","2100","0","1.89","6"
"162551","162069","0","1","3","900","2100","0","1.89","6"
"162552","162069","0","1","3","900","2100","0","1.89","6"
"162553","162069","0","1","3","900","2100","0","1.89","6"
"162554","162069","0","1","3","900","2100","0","1.89","6"
"162555","162069","50","1","3","800","2050","0","1.64","5.7"
"162556","162069","50","1","3","800","2050","0","1.64","5.7"
"162557","162069","0","1","3","900","2100","0","1.89","6"
"162558","162069","0","1","3","900","2100","0","1.89","6"
"162559","162069","50","1","3","800","2050","0","1.64","5.7"
"162560","162069","50","1","3","800","2050","0","1.64","5.7"
"162561","162069","50","1","3","800","2050","0","1.64","5.7"
"163294","162647","0","1","13","1000","2100","0","2.1","6.2"
"163295","162647","0","1","13","1000","2100","0","2.1","6.2"
"163296","162647","0","1","13","1000","2100","0","2.1","6.2"
"163297","162647","0","1","13","1200","2100","0","2.52","6.6"
"163298","162647","0","1","13","1200","2100","0","2.52","6.6"
"163299","162647","0","1","3","900","2100","0","1.89","6"
"163300","162647","0","1","3","900","2100","0","1.89","6"
"163314","162647","0","1","3","900","2100","0","1.89","6"
"163315","162647","0","1","3","900","2100","0","1.89","6"
"163316","162647","50","1","3","800","2050","0","1.64","5.7"
"163317","162647","50","1","3","800","2050","0","1.64","5.7"
"163318","162647","50","1","3","800","2050","0","1.64","5.7"
"163319","162647","0","1","3","900","2100","0","1.89","6"
"163320","162647","0","1","3","900","2100","0","1.89","6"
"163321","162647","50","1","3","800","2050","0","1.64","5.7"
"163322","162647","50","1","3","800","2050","0","1.64","5.7"
"163323","162647","50","1","3","800","2050","0","1.64","5.7"
"163324","162647","0","1","3","900","2100","0","1.89","6"
"163325","162647","0","1","3","800","2100","0","1.68","5.8"
"163326","162647","0","1","3","900","2100","0","1.89","6"
"163327","162647","50","1","3","800","2050","0","1.64","5.7"
"163328","162647","50","1","3","800","2050","0","1.64","5.7"
"163329","162647","50","1","3","800","2050","0","1.64","5.7"
"163330","162647","0","1","3","900","2100","0","1.89","6"
"163331","162647","0","1","3","900","2100","0","1.89","6"
"163332","162647","0","1","3","900","2100","0","1.89","6"
"163333","162647","0","1","3","900","2100","0","1.89","6"
"163334","162647","0","1","3","900","2100","0","1.89","6"
"163335","162647","0","1","3","900","2100","0","1.89","6"
"163336","162647","50","1","3","800","2050","0","1.64","5.7"
"163337","162647","50","1","3","800","2050","0","1.64","5.7"
"163338","162647","0","1","3","900","2100","0","1.89","6"
"163339","162647","0","1","3","900","2100","0","1.89","6"
"163340","162647","0","1","3","900","2100","0","1.89","6"
"163341","162647","0","1","1","3000","3000","0","9","12"
"163342","162647","100","1","1","400","2000","0","0.8","4.8"
"163343","162647","50","1","3","800","2050","0","1.64","5.7"
"163344","162647","50","1","3","800","2050","0","1.64","5.7"
"163345","162647","0","1","3","900","2100","0","1.89","6"
"163346","162647","0","1","3","900","2100","0","1.89","6"
"163347","162647","50","1","3","800","2050","0","1.64","5.7"
"163348","162647","50","1","3","800","2050","0","1.64","5.7"
"163349","162647","50","1","3","800","2050","0","1.64","5.7"
"163350","162647","0","1","3","900","2100","0","1.89","6"
"163351","162647","0","1","3","900","2100","0","1.89","6"
"163352","162647","0","1","3","900","2100","0","1.89","6"
"163353","162647","0","1","3","900","2100","0","1.89","6"
"163354","162647","0","1","3","900","2100","0","1.89","6"
"163355","162647","50","1","3","800","2050","0","1.64","5.7"
"163356","162647","50","1","3","800","2050","0","1.64","5.7"
"163357","162647","0","1","3","900","2100","0","1.89","6"
"163358","162647","0","1","3","900","2100","0","1.89","6"
"163359","162647","50","1","3","800","2050","0","1.64","5.7"
"163360","162647","50","1","3","800","2050","0","1.64","5.7"
"163361","162647","50","1","3","800","2050","0","1.64","5.7"
"163385","162648","0","1","13","1000","2100","0","2.1","6.2"
"163386","162648","0","1","13","1000","2100","0","2.1","6.2"
"163387","162648","0","1","13","1000","2100","0","2.1","6.2"
"163388","162648","0","1","13","1200","2100","0","2.52","6.6"
"163389","162648","0","1","13","1200","2100","0","2.52","6.6"
"163390","162648","0","1","3","900","2100","0","1.89","6"
"163391","162648","0","1","3","900","2100","0","1.89","6"
"163405","162648","0","1","3","900","2100","0","1.89","6"
"163406","162648","0","1","3","900","2100","0","1.89","6"
"163407","162648","50","1","3","800","2050","0","1.64","5.7"
"163408","162648","50","1","3","800","2050","0","1.64","5.7"
"163409","162648","50","1","3","800","2050","0","1.64","5.7"
"163410","162648","0","1","3","900","2100","0","1.89","6"
"163411","162648","0","1","3","900","2100","0","1.89","6"
"163412","162648","50","1","3","800","2050","0","1.64","5.7"
"163413","162648","50","1","3","800","2050","0","1.64","5.7"
"163414","162648","50","1","3","800","2050","0","1.64","5.7"
"163415","162648","0","1","3","900","2100","0","1.89","6"
"163416","162648","0","1","3","800","2100","0","1.68","5.8"
"163417","162648","0","1","3","900","2100","0","1.89","6"
"163418","162648","50","1","3","800","2050","0","1.64","5.7"
"163419","162648","50","1","3","800","2050","0","1.64","5.7"
"163420","162648","50","1","3","800","2050","0","1.64","5.7"
"163421","162648","0","1","3","900","2100","0","1.89","6"
"163422","162648","0","1","3","900","2100","0","1.89","6"
"163423","162648","0","1","3","900","2100","0","1.89","6"
"163424","162648","0","1","3","900","2100","0","1.89","6"
"163425","162648","0","1","3","900","2100","0","1.89","6"
"163426","162648","0","1","3","900","2100","0","1.89","6"
"163427","162648","50","1","3","800","2050","0","1.64","5.7"
"163428","162648","50","1","3","800","2050","0","1.64","5.7"
"163429","162648","0","1","3","900","2100","0","1.89","6"
"163430","162648","0","1","3","900","2100","0","1.89","6"
"163431","162648","0","1","3","900","2100","0","1.89","6"
"163432","162648","0","1","1","3000","3000","0","9","12"
"163433","162648","100","1","1","400","2000","0","0.8","4.8"
"163434","162648","50","1","3","800","2050","0","1.64","5.7"
"163435","162648","50","1","3","800","2050","0","1.64","5.7"
"163436","162648","0","1","3","900","2100","0","1.89","6"
"163437","162648","0","1","3","900","2100","0","1.89","6"
"163438","162648","50","1","3","800","2050","0","1.64","5.7"
"163439","162648","50","1","3","800","2050","0","1.64","5.7"
"163440","162648","50","1","3","800","2050","0","1.64","5.7"
"163441","162648","0","1","3","900","2100","0","1.89","6"
"163442","162648","0","1","3","900","2100","0","1.89","6"
"163443","162648","0","1","3","900","2100","0","1.89","6"
"163444","162648","0","1","3","900","2100","0","1.89","6"
"163445","162648","0","1","3","900","2100","0","1.89","6"
"163446","162648","50","1","3","800","2050","0","1.64","5.7"
"163447","162648","50","1","3","800","2050","0","1.64","5.7"
"163448","162648","0","1","3","900","2100","0","1.89","6"
"163449","162648","0","1","3","900","2100","0","1.89","6"
"163450","162648","50","1","3","800","2050","0","1.64","5.7"
"163451","162648","50","1","3","800","2050","0","1.64","5.7"
"163452","162648","50","1","3","800","2050","0","1.64","5.7"
"163476","162649","0","1","13","1000","2100","0","2.1","6.2"
"163477","162649","0","1","13","1000","2100","0","2.1","6.2"
"163478","162649","0","1","13","1000","2100","0","2.1","6.2"
"163479","162649","0","1","13","1200","2100","0","2.52","6.6"
"163480","162649","0","1","13","1200","2100","0","2.52","6.6"
"163481","162649","0","1","3","900","2100","0","1.89","6"
"163482","162649","0","1","3","900","2100","0","1.89","6"
"163496","162649","0","1","3","900","2100","0","1.89","6"
"163497","162649","0","1","3","900","2100","0","1.89","6"
"163498","162649","50","1","3","800","2050","0","1.64","5.7"
"163499","162649","50","1","3","800","2050","0","1.64","5.7"
"163500","162649","50","1","3","800","2050","0","1.64","5.7"
"163501","162649","0","1","3","900","2100","0","1.89","6"
"163502","162649","0","1","3","900","2100","0","1.89","6"
"163503","162649","50","1","3","800","2050","0","1.64","5.7"
"163504","162649","50","1","3","800","2050","0","1.64","5.7"
"163505","162649","50","1","3","800","2050","0","1.64","5.7"
"163506","162649","0","1","3","900","2100","0","1.89","6"
"163507","162649","0","1","3","800","2100","0","1.68","5.8"
"163508","162649","0","1","3","900","2100","0","1.89","6"
"163509","162649","50","1","3","800","2050","0","1.64","5.7"
"163510","162649","50","1","3","800","2050","0","1.64","5.7"
"163511","162649","50","1","3","800","2050","0","1.64","5.7"
"163512","162649","0","1","3","900","2100","0","1.89","6"
"163513","162649","0","1","3","900","2100","0","1.89","6"
"163514","162649","0","1","3","900","2100","0","1.89","6"
"163515","162649","0","1","3","900","2100","0","1.89","6"
"163516","162649","0","1","3","900","2100","0","1.89","6"
"163517","162649","0","1","3","900","2100","0","1.89","6"
"163518","162649","50","1","3","800","2050","0","1.64","5.7"
"163519","162649","50","1","3","800","2050","0","1.64","5.7"
"163520","162649","0","1","3","900","2100","0","1.89","6"
"163521","162649","0","1","3","900","2100","0","1.89","6"
"163522","162649","0","1","3","900","2100","0","1.89","6"
"163523","162649","0","1","1","3000","3000","0","9","12"
"163524","162649","100","1","1","400","2000","0","0.8","4.8"
"163525","162649","50","1","3","800","2050","0","1.64","5.7"
"163526","162649","50","1","3","800","2050","0","1.64","5.7"
"163527","162649","0","1","3","900","2100","0","1.89","6"
"163528","162649","0","1","3","900","2100","0","1.89","6"
"163529","162649","50","1","3","800","2050","0","1.64","5.7"
"163530","162649","50","1","3","800","2050","0","1.64","5.7"
"163531","162649","50","1","3","800","2050","0","1.64","5.7"
"163532","162649","0","1","3","900","2100","0","1.89","6"
"163533","162649","0","1","3","900","2100","0","1.89","6"
"163534","162649","0","1","3","900","2100","0","1.89","6"
"163535","162649","0","1","3","900","2100","0","1.89","6"
"163536","162649","0","1","3","900","2100","0","1.89","6"
"163537","162649","50","1","3","800","2050","0","1.64","5.7"
"163538","162649","50","1","3","800","2050","0","1.64","5.7"
"163539","162649","0","1","3","900","2100","0","1.89","6"
"163540","162649","0","1","3","900","2100","0","1.89","6"
"163541","162649","50","1","3","800","2050","0","1.64","5.7"
"163542","162649","50","1","3","800","2050","0","1.64","5.7"
"163543","162649","50","1","3","800","2050","0","1.64","5.7"
"163567","162650","0","1","13","1000","2100","0","2.1","6.2"
"163568","162650","0","1","13","1000","2100","0","2.1","6.2"
"163569","162650","0","1","13","1000","2100","0","2.1","6.2"
"163570","162650","0","1","13","1200","2100","0","2.52","6.6"
"163571","162650","0","1","13","1200","2100","0","2.52","6.6"
"163572","162650","0","1","3","900","2100","0","1.89","6"
"163573","162650","0","1","3","900","2100","0","1.89","6"
"163587","162650","0","1","3","900","2100","0","1.89","6"
"163588","162650","0","1","3","900","2100","0","1.89","6"
"163589","162650","50","1","3","800","2050","0","1.64","5.7"
"163590","162650","50","1","3","800","2050","0","1.64","5.7"
"163591","162650","50","1","3","800","2050","0","1.64","5.7"
"163592","162650","0","1","3","900","2100","0","1.89","6"
"163593","162650","0","1","3","900","2100","0","1.89","6"
"163594","162650","50","1","3","800","2050","0","1.64","5.7"
"163595","162650","50","1","3","800","2050","0","1.64","5.7"
"163596","162650","50","1","3","800","2050","0","1.64","5.7"
"163597","162650","0","1","3","900","2100","0","1.89","6"
"163598","162650","0","1","3","800","2100","0","1.68","5.8"
"163599","162650","0","1","3","900","2100","0","1.89","6"
"163600","162650","50","1","3","800","2050","0","1.64","5.7"
"163601","162650","50","1","3","800","2050","0","1.64","5.7"
"163602","162650","50","1","3","800","2050","0","1.64","5.7"
"163603","162650","0","1","3","900","2100","0","1.89","6"
"163604","162650","0","1","3","900","2100","0","1.89","6"
"163605","162650","0","1","3","900","2100","0","1.89","6"
"163606","162650","0","1","3","900","2100","0","1.89","6"
"163607","162650","0","1","3","900","2100","0","1.89","6"
"163608","162650","0","1","3","900","2100","0","1.89","6"
"163609","162650","50","1","3","800","2050","0","1.64","5.7"
"163610","162650","50","1","3","800","2050","0","1.64","5.7"
"163611","162650","0","1","3","900","2100","0","1.89","6"
"163612","162650","0","1","3","900","2100","0","1.89","6"
"163613","162650","0","1","3","900","2100","0","1.89","6"
"163614","162650","0","1","1","3000","3000","0","9","12"
"163615","162650","100","1","1","400","2000","0","0.8","4.8"
"163616","162650","50","1","3","800","2050","0","1.64","5.7"
"163617","162650","50","1","3","800","2050","0","1.64","5.7"
"163618","162650","0","1","3","900","2100","0","1.89","6"
"163619","162650","0","1","3","900","2100","0","1.89","6"
"163620","162650","50","1","3","800","2050","0","1.64","5.7"
"163621","162650","50","1","3","800","2050","0","1.64","5.7"
"163622","162650","50","1","3","800","2050","0","1.64","5.7"
"163623","162650","0","1","3","900","2100","0","1.89","6"
"163624","162650","0","1","3","900","2100","0","1.89","6"
"163625","162650","0","1","3","900","2100","0","1.89","6"
"163626","162650","0","1","3","900","2100","0","1.89","6"
"163627","162650","0","1","3","900","2100","0","1.89","6"
"163628","162650","50","1","3","800","2050","0","1.64","5.7"
"163629","162650","50","1","3","800","2050","0","1.64","5.7"
"163630","162650","0","1","3","900","2100","0","1.89","6"
"163631","162650","0","1","3","900","2100","0","1.89","6"
"163632","162650","50","1","3","800","2050","0","1.64","5.7"
"163633","162650","50","1","3","800","2050","0","1.64","5.7"
"163634","162650","50","1","3","800","2050","0","1.64","5.7"
"165370","164099","0","1","13","1000","2100","0","2.1","6.2"
"165371","164099","0","1","13","1000","2100","0","2.1","6.2"
"165372","164099","0","1","13","1000","2100","0","2.1","6.2"
"165373","164099","0","1","13","1200","2100","0","2.52","6.6"
"165374","164099","0","1","13","1200","2100","0","2.52","6.6"
"165375","164099","0","1","3","900","2100","0","1.89","6"
"165376","164099","0","1","3","900","2100","0","1.89","6"
"165390","164099","0","1","3","900","2100","0","1.89","6"
"165391","164099","0","1","3","900","2100","0","1.89","6"
"165392","164099","50","1","3","800","2050","0","1.64","5.7"
"165393","164099","50","1","3","800","2050","0","1.64","5.7"
"165394","164099","50","1","3","800","2050","0","1.64","5.7"
"165395","164099","0","1","3","900","2100","0","1.89","6"
"165396","164099","0","1","3","900","2100","0","1.89","6"
"165397","164099","50","1","3","800","2050","0","1.64","5.7"
"165398","164099","50","1","3","800","2050","0","1.64","5.7"
"165399","164099","50","1","3","800","2050","0","1.64","5.7"
"165400","164099","0","1","3","900","2100","0","1.89","6"
"165401","164099","0","1","3","800","2100","0","1.68","5.8"
"165402","164099","0","1","3","900","2100","0","1.89","6"
"165403","164099","50","1","3","800","2050","0","1.64","5.7"
"165404","164099","50","1","3","800","2050","0","1.64","5.7"
